"var","rel.inf.Biodiv","rel.inf.PhysHealth"
"`Walkability_Social cohesion`",0.238899573422428,0.190069850530845
"`Water quality_Social cohesion`",0.232132028188263,0.305809167459166
"`Sediment_Water quality`",0.226684715161993,0.113748937590243
"`Air quality_Social cohesion`",0.22337781101761,0.127438417782877
"`Walkability_Air quality`",0.222627035252448,0.174606660189364
"`Water quality_Physical health`",0.21960675458271,0.139565713407411
"`Access to nature_Access to nature`",0.215158727076797,0.10809468217405
"`Economic wellbeing_Mental health`",0.214169839317393,0.0482782845882445
"`Green infrastructure_Access to nature`",0.20849946429046,0.406404139541642
"`Air quality_Air quality`",0.20604778402057,0.0804899581975421
"`Access to nature_Walkability`",0.20559107822372,0.174385093859242
"Walkability_Noise",0.202890588634398,0.204641039601487
"`Green infrastructure_Sediment`",0.202071345393822,0.403330875065653
"`Green infrastructure_Toxics`",0.197403001335813,0.181906645575456
"`Urban heat island_Physical health`",0.196658100825646,0.227087700618311
"`Walkability_Physical health`",0.19475034993306,0.133215609969857
"`Economic wellbeing_Affordability`",0.191773833416387,0.237773840568453
"`Transportation_Water temperature`",0.188508345302607,0.132040245565487
"Toxics_Salmon",0.187798919761231,0.116209216190546
"`Toxics_Water quality`",0.185365805732767,0.455581704955747
"`Bacteria_Local foods`",0.183973785867996,0.171279808338856
"`Gray infrastructure_Local jobs`",0.181625951097799,0.239895567410235
"`Local jobs_Property value`",0.180379758014269,0.121974405586407
"`Toxics_Physical health`",0.174991717881083,0.129136175454512
"Transportation_Noise",0.171748287336929,0.354485225430191
"Transportation_Toxics",0.171722250001228,0.271980629515313
"`Source control_Source control`",0.170381810151661,0.137700303666518
"`Industrial_Air quality`",0.167634440970636,0.165904966430753
"`Access to nature_Social cohesion`",0.167018028503477,0.271453938633787
"Salmon_Salmon",0.158639382689182,0.0971353149514757
"Residential_Sediment",0.154881672936298,0.112819809834719
"`Flooding_Air quality`",0.151516655123889,0.218197827644569
"Transportation_Flooding",0.149891180689747,0.103950245926276
"`Social cohesion_Mental health`",0.147514011608264,0.224384774868475
"Biodiversity_Biodiversity",0.147001295537579,0.0847370273384354
"`Access to nature_Local foods`",0.145073214762162,0.224265567953243
"`Local jobs_Local jobs`",0.144680670772327,0.257610952882452
"Walkability_Walkability",0.141301729684393,0.0560588935943461
"`Salmon_Physical health`",0.136833219349954,0.101775910232272
"`Access to nature_Mental health`",0.134497551335031,0.246432119216511
"`Bacteria_Water quality`",0.12926217803987,0.157318479581318
"Flooding_Salmon",0.128250555583773,0.114383101507179
"Walkability_Affordability",0.121998386941298,0.135996163811529
"`Flooding_Property value`",0.114546737626728,0.186635402975883
"`Property value_Affordability`",0.109369597900692,0.123794575575361
"`Climate mitigation_Urban heat island`",0.102819300304437,0.0887046949709909
"`Industrial_Local jobs`",0.0762412808080691,0.0686098611436729
